Type,BodyPart,Equipment,Level,Cardiovascular_Safe,Title,Desc
Strength,Shoulders,Cable,Intermediate,1,Tirón de la cara sentada,"El tirón de la cara sentada es un ejercicio de cable que se dirige a los músculos del hombro, particularmente los delts traseros y los músculos de la parte superior de la espalda. Esto puede ayudar a construir hombros y postura más saludables, y aumentar la estabilidad del hombro. Por lo general, se realiza para repeticiones moderadas a altas como parte de un calentamiento dinámico para un entrenamiento de la parte superior del cuerpo o en la parte principal de un entrenamiento centrado en el hombro."
Strength,Shoulders,Cable,Intermediate,1,Cable doblado de un solo brazo Fly delt,"La mosca trasera de cable doblado de un solo brazo es un ejercicio dirigido a los deltoides traseros. Es una excelente manera de aislar esta área del hombro y atacar cada lado de forma independiente. Por lo general, se realiza para repeticiones moderadas a altas, al menos 8-12 repeticiones por conjunto, como parte de un entrenamiento de la parte superior del cuerpo o centrado en el hombro."
Strength,Shoulders,Cable,Intermediate,1,Prensa de hombro de cable sentado,"La prensa de hombro de cable sentada es un ejercicio a base de máquina multiójua que se centra en los músculos deltoides o del hombro, así como en los tríceps. Es más común en los entrenamientos de construcción muscular y rangos de representantes, generalmente 8-12 repeticiones o más."
Strength,Shoulders,Cable,Intermediate,1,Tirante de la cara de pie,"El tirón de la cara de pie es un ejercicio de aislamiento que se dirige principalmente a los deltoides traseros, las trampas y la parte superior de la espalda. Se realiza con mayor frecuencia con un accesorio de cuerda."
Strength,Shoulders,Cable,Intermediate,1,Cable de pie trasero delt fila,"La fila trasera del cable de pie se dirige principalmente a los deltoides traseros. Este movimiento también golpea las trampas, los romboides y los bíceps. Por lo general, se realiza para repeticiones moderadas a altas, al menos 8-12 repeticiones por conjunto, como parte de un entrenamiento de la parte superior del cuerpo o centrado en el hombro."
Strength,Shoulders,Cable,Intermediate,0,Raza del deltoides de pie bajo de pulso,"La elevación lateral de cable de un solo brazo es un ejercicio de aislamiento dirigido a los hombros, específicamente el deltoides mediales. Este movimiento también golpea las trampas y la parte superior de la espalda, y le permite concentrarse en cada lado de forma independiente. Debido a que el agarre es una limitación, generalmente se realiza para repeticiones moderadas a altas, como al menos 8-12 repeticiones por conjunto, como parte de una parte superior del cuerpo o entrenamiento centrado en los hombros."
Strength,Shoulders,Cable,Intermediate,1,Fly Delt trasero de pie de pie de pie de pie,"La mosca trasera del cable de pie de pie es un ejercicio de aislamiento para los deltoides traseros. Por lo general, se realiza para repeticiones moderadas a altas, al menos 8-12 repeticiones por conjunto, como parte de un entrenamiento de la parte superior del cuerpo o centrado en el hombro."
Strength,Shoulders,Cable,Intermediate,1,Saza frontal del cable de un solo brazo,"La elevación delantera del cable de un solo brazo es un ejercicio de aislamiento para los hombros, realizado en la parte posterior, ya sea en un banco o en el suelo, y levantando el cable sobre el torso de un brazo a la vez. Este movimiento generalmente se realiza para repeticiones moderadas a altas para una quemadura y bomba como parte de un entrenamiento centrado en el hombro."
Strength,Shoulders,Cable,Intermediate,1,Elevación del frente del cable,"La elevación del frente del cable mentiroso es un ejercicio de aislamiento para los hombros, particularmente los deltoides delanteros. Se realiza en la parte posterior, ya sea en un banco o en el suelo, con el cable elevado sobre el torso. Este movimiento generalmente se realiza para repeticiones moderadas a altas para una quemadura y bomba como parte de un entrenamiento centrado en el hombro."
Strength,Shoulders,Cable,Intermediate,1,Cable trasero delt volando - variación de gethin,"La mosca trasera del cable de pie de pie es un ejercicio de aislamiento para los deltoides traseros. Por lo general, se realiza para repeticiones moderadas a altas, al menos 8-12 repeticiones por conjunto, como parte de un entrenamiento de la parte superior del cuerpo o centrado en el hombro."
Strength,Shoulders,Cable,Intermediate,1,Lado del cable de un brazo - Variación de Gethin,"La elevación lateral de cable de un solo brazo es un ejercicio de aislamiento dirigido a los hombros, específicamente el deltoides mediales. Este movimiento también golpea las trampas y la parte superior de la espalda, y le permite concentrarse en cada lado de forma independiente. Debido a que el agarre es una limitación, generalmente se realiza para repeticiones moderadas a altas, como al menos 8-12 repeticiones por conjunto, como parte de una parte superior del cuerpo o entrenamiento centrado en los hombros."
Strength,Shoulders,Cable,Intermediate,0,Tirante de la cara de la cuerda - Variación de Gethin,"El tirón de la cara de pie es un ejercicio de aislamiento que se dirige principalmente a los deltoides traseros, las trampas y la parte superior de la espalda. Se realiza con mayor frecuencia con un accesorio de cuerda."
Strength,Shoulders,Cable,Intermediate,1,Elevación de cable de mentiras lateral,"El aumento lateral del cable mentiroso es un ejercicio de aislamiento que se dirige al músculo deltoides medial o medio de los hombros. Es más común en los entrenamientos de hombro o de la parte superior del cuerpo de construcción muscular, generalmente en rangos de repeticiones más altos de al menos 8-12 repeticiones por set."
Strength,Shoulders,Cable,Intermediate,1,Fila de cable sentada,"La fila de cable sentada es un ejercicio popular para entrenar los músculos de la parte superior de la espalda, incluidos los lats (Latissimus dorsi), trampas, romboides y deltoides traseros, usando una pila de cables. También se dirige a los bíceps en menor grado. La fila de cable puede funcionar bien en una variedad de rangos de representantes, pero es más popular en los entrenamientos de construcción de músculos o como un movimiento accesorio para entrenamientos de fuerza."
Strength,Shoulders,Cable,Intermediate,1,Elevación lateral de cable de un solo brazo,"La elevación lateral de cable de un solo brazo es un ejercicio de aislamiento dirigido a los hombros, específicamente el deltoides mediales. Este movimiento también golpea las trampas y la parte superior de la espalda y le permite concentrarse en cada lado de forma independiente. Debido a que el agarre es una limitación, generalmente se realiza para repeticiones moderadas a altas, al menos 8-12 repeticiones por set, como parte de un entrenamiento de cuerpo superior o centrado en el hombro."
Strength,Shoulders,Cable,Intermediate,0,Tirar de la cara del cable arriba,"El tirón de la cara de pie es un ejercicio de aislamiento que se dirige principalmente a los deltoides traseros, las trampas y la parte superior de la espalda. Se realiza con mayor frecuencia con un accesorio de cuerda."
Strength,Shoulders,Machine,Intermediate,1,Smith Machine Shoulder Press,"Smith Machine Shoulder Press es un ejercicio basado en máquinas dirigido a los músculos deltoides. La máquina Smith imita una barra pero proporciona más estabilidad. Este movimiento se puede programar en repeticiones bajas para la fuerza o las repeticiones más altas para la resistencia muscular y la fuerza. A menudo se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de un entrenamiento enfocado en el hombro o la parte superior del cuerpo."
Strength,Shoulders,Machine,Intermediate,1,Press de hombro de la máquina,"La prensa del hombro de la máquina es un ejercicio basado en la máquina dirigida a los músculos deltoides. Se aproxima al movimiento de una prensa de hombro de peso libre, pero utiliza una pila de peso seleccionada o una máquina cargada de placas. Muchas de esas máquinas también le permiten elegir entre diferentes empuñaduras y anchos de agarre. Las prensas de hombro de la máquina a menudo se realizan para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de la parte superior o la parte centrada en el hombro de un entrenamiento."
Strength,Shoulders,Machine,Intermediate,1,Volantes de la máquina inversa,"La mosca trasera de la máquina es un ejercicio que se dirige a la cabeza trasera del músculo del hombro o los deltoides, así como los músculos de la parte superior de la espalda. Es una especie de reverso de la mosca del pecho de la máquina, y a veces se realiza en la misma máquina, pero mira hacia la dirección opuesta. Debido a que se dirige a músculos tan pequeños, este ejercicio generalmente se realiza con peso ligero para repeticiones altas, como 10-15 repeticiones por set o más."
Strength,Shoulders,Machine,Intermediate,1,Máquina Smith de un solo brazo fila vertical,"La fila vertical de la máquina Smith de un solo brazo es un ejercicio de la parte superior del cuerpo dirigido a los músculos de las trampas y los hombros. Este movimiento a menudo se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de un entrenamiento de la parte superior del cuerpo o centrado en el hombro."
Strength,Shoulders,Machine,Intermediate,1,Smith Machine Press detrás de cuello,"Smith Machine Press detrás del cuello es un ejercicio basado en máquinas dirigido a los deltoides. La máquina Smith imita una barra pero proporciona más estabilidad. Este movimiento se puede programar en repeticiones bajas para la fuerza o las repeticiones más altas para la resistencia muscular y la fuerza. A menudo se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de un entrenamiento enfocado en el hombro o la parte superior del cuerpo."
Strength,Shoulders,Machine,Intermediate,0,Smith Machine detrás del cuello-Variación de Gethin,"Smith Machine Press detrás del cuello es un ejercicio basado en máquinas dirigido a los deltoides. La máquina Smith imita una barra pero proporciona más estabilidad. Este movimiento se puede programar en repeticiones bajas para la fuerza o las repeticiones más altas para la resistencia muscular y la fuerza. A menudo se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de un entrenamiento enfocado en el hombro o la parte superior del cuerpo."
